# codepoint<TAB>base_syllable<TAB>tone(1..5)
17787	li	4
17788	ran	2
17789	zhu	2
17790	yin	2
17791	han	4
17793	yi	4
17794	luan	2
17795	yue	4
17796	ran	2
17797	ling	2
17798	niang	4
17799	yu	4
17800	nve	4
17802	yi	4
17803	nve	4
17804	yi	4
17805	qian	2
17806	xia	2
17807	chu	3
17808	yin	2
17809	mi	4
17810	xi	1
17811	na	4
17812	kan	3
17813	zu	3
17814	xia	2
17815	yan	2
17816	tu	2
17817	ti	1
17818	wu	1
17819	suo	3
17820	yin	2
17821	chong	2
17822	zhou	3
17823	mang	3
17824	yuan	2
17825	nv	4
17826	miao	2
17827	zao	3
17828	wan	3
17829	li	2
17830	qu	1
17831	na	4
17832	shi	2
17833	bi	4
17834	zi	1
17835	bang	4
17837	juan	4
17838	xiang	3
17839	kui	2
17840	pai	4
17841	kuang	1
17842	xun	2
17843	zha	4
17844	yao	2
17845	kun	1
17846	hui	1
17847	xi	1
17848	e	2
17849	yang	2
17850	tiao	2
17851	you	2
17852	jue	2
17853	li	2
17855	li	2
17856	cheng	1
17857	ji	4
17858	hu	3
17859	zhan	4
17860	fu	3
17861	chang	2
17862	guan	3
17863	ju	2
17864	meng	2
17865	chang	1
17866	tan	4
17867	mou	2
17868	xing	1
17869	li	3
17870	yan	1
17871	sou	1
17872	shi	1
17873	yi	4
17874	bing	4
17875	cong	1
17876	hou	2
17877	wan	3
17878	di	4
17879	ji	1
17880	ge	2
17881	han	2
17882	bo	2
17883	xiu	1
17884	liu	2
17885	can	2
17886	can	2
17887	yi	4
17888	xuan	2
17889	yan	2
17890	zao	3
17891	han	4
17892	yong	2
17893	zong	1
17895	kang	1
17896	yu	2
17897	qi	1
17898	zhe	4
17899	ma	2
17902	shuang	3
17903	jin	4
17904	guan	4
17905	pu	2
17906	lin	4
17908	ting	2
17909	jiang	1
17910	la	4
17911	yi	4
17912	yong	1
17913	ci	4
17914	yan	3
17915	jie	2
17916	xun	1
17917	wei	4
17918	xian	3
17919	ning	2
17920	fu	4
17921	ge	2
17923	mo	4
17924	zhu	4
17925	nai	2
17926	xian	3
17927	wen	2
17928	li	4
17929	can	2
17930	mie	4
17931	jian	1
17932	ni	4
17933	chai	4
17934	wan	1
17935	xu	4
17936	nv	4
17937	mai	4
17938	zui	1
17939	kan	4
17940	ka	1
17941	hang	2
17944	yu	4
17945	wei	4
17946	zhu	2
17949	yi	4
17951	diao	1
17952	fu	2
17953	bi	3
17954	zhu	3
17955	zi	3
17956	shu	4
17957	xia	2
17958	ni	2
17960	jiao	3
17961	xun	2
17962	chong	1
17963	nou	4
17964	rong	2
17965	zhi	4
17966	sang	1
17968	shan	1
17969	yu	4
17971	jin	1
17973	lu	4
17974	han	1
17975	bie	1
17976	yi	4
17977	zui	4
17978	zhan	4
17979	yu	4
17980	wan	3
17981	ni	2
17982	guan	3
17983	jue	2
17984	beng	3
17985	can	2
17987	duo	4
17988	qi	4
17989	yao	1
17990	kui	4
17991	ruan	2
17992	hou	2
17993	xun	2
17994	xie	4
17996	kui	4
17998	xie	2
17999	bo	2
18000	ke	4
18001	cui	1
18002	xu	4
18003	bai	3
18004	ou	1
18005	zong	3
18007	ti	4
18008	chu	3
18009	chi	2
18010	niao	3
18011	guan	4
18012	feng	2
18013	xie	4
18014	deng	1
18015	wei	2
18016	jue	2
18017	kui	4
18018	zeng	4
18019	sa	4
18020	duo	3
18021	ling	2
18022	meng	2
18024	guo	3
18025	meng	2
18026	long	2
18028	ying	4
18030	guan	4
18031	cu	4
18032	li	2
18033	du	2
18035	biao	1
18036	qian	1
18037	xi	1
18039	de	2
18040	de	2
18041	xian	4
18042	lian	2
18044	shao	4
18045	xie	2
18046	shi	1
18047	wei	4
18050	he	4
18051	you	2
18052	lu	4
18053	lai	4
18054	ying	3
18055	sheng	3
18056	juan	4
18057	qi	4
18058	jian	3
18059	yun	4
18061	qi	4
18063	lin	4
18064	ji	2
18065	mai	2
18066	chuang	2
18067	nian	3
18068	bin	1
18069	li	4
18070	ling	2
18071	gang	1
18072	cheng	2
18073	xuan	1
18074	xian	3
18075	hu	2
18076	bi	1
18077	zu	2
18078	dai	3
18079	dai	3
18080	hun	4
18081	sai	1
18082	che	4
18083	ti	2
18085	nuo	4
18086	zhi	4
18087	liu	2
18088	fei	4
18089	jiao	3
18090	guan	1
18091	xi	2
18092	lin	2
18093	xuan	1
18094	reng	2
18095	tao	3
18096	pi	3
18097	xin	4
18098	shan	4
18099	zhi	4
18100	wa	4
18101	tou	3
18102	tian	1
18103	yi	1
18104	xie	4
18105	pi	3
18106	yao	2
18107	yao	2
18108	nv	4
18109	hao	4
18110	ren	2
18111	yin	4
18112	fan	3
18113	nan	2
18114	yao	1
18115	wan	4
18116	yuan	3
18117	xia	2
18118	zhou	4
18119	yuan	3
18120	shi	4
18121	mian	4
18122	xi	1
18123	ji	4
18124	tao	2
18125	fei	4
18126	xue	4
18127	ni	2
18128	ci	2
18129	mi	4
18130	bian	4
18132	na	2
18133	yu	4
18134	e	4
18135	zhi	3
18136	ren	2
18137	xu	4
18138	lve	4
18139	hui	4
18140	xun	4
18141	nao	2
18142	han	4
18143	jia	2
18144	dou	4
18145	hua	4
18146	tu	1
18147	ping	1
18148	cu	4
18149	xi	1
18150	song	4
18151	mi	2
18152	xin	4
18153	wu	4
18154	qiong	2
18155	zhang	1
18156	tao	2
18157	xing	4
18158	jiu	4
18159	ju	4
18160	hun	4
18161	ti	2
18162	man	2
18163	yan	4
18164	ji	1
18165	shou	4
18166	lei	3
18167	wan	3
18168	che	4
18169	can	4
18170	jie	4
18171	you	4
18172	hui	3
18173	zha	3
18174	su	4
18175	ge	2
18176	nao	3
18177	xi	4
18179	dui	1
18180	chi	2
18181	wei	2
18182	zhe	2
18183	gun	3
18184	chao	1
18185	chi	1
18186	zao	1
18187	hui	4
18188	luan	2
18189	liao	2
18190	lao	2
18191	tuo	1
18192	hui	1
18193	wu	4
18194	ao	4
18195	she	4
18196	sui	2
18197	mai	4
18198	tan	4
18199	xin	4
18200	jing	3
18201	an	2
18202	ta	4
18203	chan	2
18204	wei	4
18205	tuan	3
18206	ji	4
18207	chen	2
18208	che	4
18209	yu	4
18210	xian	3
18211	xin	1
18215	nao	3
18217	yan	4
18218	qiu	2
18219	jiang	1
18220	song	3
18221	jun	4
18222	liao	2
18223	ju	2
18225	man	3
18226	lie	4
18228	chu	4
18229	chi	3
18230	xiang	2
18231	qin	1
18232	mei	3
18233	shu	4
18234	chai	3
18235	chi	3
18236	gu	2
18237	yu	2
18238	yin	1
18240	liu	2
18241	lao	2
18242	shu	4
18243	zhe	2
18244	shuang	1
18245	hui	1
18248	e	4
18250	sha	4
18251	zong	4
18252	jue	2
18253	jun	4
18254	tuan	1
18255	lou	2
18256	wei	2
18257	chong	1
18258	zhu	4
18259	lie	4
18261	zhe	2
18262	zhao	3
18264	yi	4
18265	chu	1
18266	ni	2
18267	bo	1
18268	suan	1
18269	yi	3
18270	hao	4
18271	ya	4
18272	huan	2
18273	man	4
18274	man	4
18275	qu	2
18276	lao	3
18277	hao	2
18278	zhong	1
18279	min	2
18280	xian	2
18281	zhen	4
18282	shu	3
18283	zuo	2
18284	zhu	4
18285	gou	4
18286	xuan	4
18287	yi	4
18288	zhi	4
18289	xie	2
18290	jin	4
18291	can	2
18293	bu	4
18294	liang	2
18295	zhi	1
18296	ji	4
18297	wan	3
18298	guan	4
18299	ju	1
18300	jing	4
18301	ai	4
18302	fu	4
18303	gui	4
18304	hou	4
18305	yan	4
18306	ruan	3
18307	zhi	4
18308	biao	4
18309	yi	2
18310	suo	3
18311	die	2
18312	gui	4
18313	sheng	4
18314	xun	4
18315	chen	4
18316	she	2
18317	qing	2
18320	chun	3
18321	hong	2
18322	dong	4
18323	cheng	1
18324	wei	3
18325	ru	2
18326	shu	3
18327	cai	1
18328	ji	2
18329	za	2
18330	qi	2
18331	yan	1
18332	fu	4
18333	yu	4
18334	fu	2
18335	po	4
18336	zhi	1
18337	tan	3
18338	zuo	2
18339	che	3
18340	qu	2
18341	you	4
18342	he	2
18343	hou	4
18344	gui	3
18345	e	4
18346	jiang	4
18347	yun	3
18348	tou	4
18349	cun	1
18350	tu	1
18351	fu	4
18352	zuo	2
18353	hu	2
18355	bo	2
18356	zhao	1
18357	jue	3
18358	tang	1
18359	jue	2
18360	fu	4
18361	huang	2
18362	chun	1
18363	yong	3
18364	chui	3
18365	suo	3
18366	chi	2
18367	qian	1
18368	cai	1
18369	xiao	1
18370	man	2
18371	can	1
18372	qi	4
18373	jian	4
18374	bi	4
18375	ji	1
18376	zhi	2
18377	zhu	2
18378	qu	2
18379	zhan	3
18380	ji	2
18381	bian	1
18383	li	4
18384	li	4
18385	yue	4
18386	quan	2
18387	cheng	1
18388	fu	4
18389	cha	4
18390	tang	4
18391	shi	4
18392	hang	4
18393	qie	4
18394	qi	2
18395	bo	2
18396	na	4
18397	tou	4
18398	chu	2
18399	cu	4
18400	yue	4
18401	zhi	1
18402	chen	2
18403	chu	4
18404	bi	4
18405	meng	2
18406	ba	2
18407	tian	2
18408	min	2
18409	lie	3
18410	feng	3
18411	cheng	1
18412	qiu	4
18413	tiao	2
18414	fu	2
18415	kuo	4
18416	jian	3
18420	zhen	4
18421	qiu	2
18422	zuo	4
18423	chi	4
18424	kui	2
18425	lie	4
18426	bei	4
18427	du	4
18428	wu	3
18430	zhuo	2
18431	lu	4
18432	tang	1
18434	chu	2
18435	liang	3
18436	tian	3
18437	kun	3
18438	chang	2
18439	jue	2
18440	tu	2
18441	huan	4
18442	fei	4
18443	bi	4
18445	xia	1
18446	wo	4
18447	ji	4
18448	qu	4
18449	kui	3
18450	hu	2
18451	qiu	1
18452	sui	4
18453	cai	1
18455	qiu	4
18456	pi	4
18457	pang	2
18458	wa	4
18459	yao	2
18460	rong	2
18461	xun	1
18462	cu	4
18463	die	2
18464	chi	4
18465	cuo	2
18466	meng	4
18467	xuan	3
18468	duo	3
18469	bie	2
18470	zhe	4
18471	chu	2
18472	chan	4
18473	gui	4
18474	duan	4
18475	zou	4
18476	deng	4
18477	lai	2
18478	teng	2
18479	yue	4
18480	quan	2
18481	zhu	2
18482	ling	2
18483	chen	1
18484	zhen	3
18485	fu	4
18486	she	4
18487	tiao	3
18488	kua	1
18489	ai	2
18491	qiong	2
18492	shu	4
18493	hai	2
18494	shan	3
18495	wai	4
18496	zhan	3
18497	long	3
18498	jiu	1
18499	li	4
18501	chun	1
18502	rong	2
18503	yue	4
18504	jue	2
18505	kang	3
18506	fan	3
18507	qi	2
18508	hong	2
18509	fu	2
18510	lu	2
18511	hong	2
18512	tuo	2
18513	min	2
18514	tian	2
18515	juan	4
18516	qi	3
18517	zheng	3
18518	qing	4
18519	gong	3
18520	tian	2
18521	lang	2
18522	mao	4
18523	yin	4
18524	lu	4
18525	yuan	1
18526	ju	2
18527	pi	4
18529	xie	2
18530	bian	4
18531	hun	1
18532	zhu	1
18533	rong	2
18534	sang	3
18535	wu	1
18536	cha	4
18537	keng	1
18538	shan	4
18539	peng	2
18540	man	4
18541	xiu	1
18543	cong	1
18544	keng	1
18545	zhuan	3
18546	chan	2
18547	si	1
18548	chong	1
18549	sui	4
18550	bei	4
18551	kai	4
18553	zhi	4
18554	wei	4
18555	min	2
18556	ling	2
18557	zuan	1
18558	nie	4
18559	ling	2
18560	qi	4
18561	yue	4
18563	yi	4
18564	xi	3
18565	chen	2
18567	rong	3
18568	chen	2
18569	nong	2
18570	you	2
18571	ji	4
18572	bo	2
18573	fang	3
18576	cu	2
18577	di	3
18578	jiao	1
18579	yu	2
18580	he	2
18581	xu	4
18582	yu	4
18583	qu	1
18585	bai	4
18586	geng	1
18587	jiong	3
18589	ya	4
18590	shu	4
18591	you	2
18592	song	4
18593	ye	4
18594	cang	4
18595	yao	2
18596	shu	4
18597	yan	2
18598	shuai	4
18599	liao	4
18600	cong	1
18601	yu	4
18602	bo	2
18603	sui	2
18605	yan	4
18606	lei	4
18607	lin	2
18608	ti	1
18609	du	2
18610	yue	4
18611	ji	3
18613	yun	2
18616	ju	1
18617	ju	3
18618	chu	1
18619	chen	2
18620	gong	1
18621	xiang	4
18622	xian	3
18623	an	1
18624	gui	3
18625	yu	3
18626	lei	3
18628	tu	2
18629	chen	2
18630	xing	2
18631	qiu	2
18632	hang	4
18634	dang	3
18635	cai	3
18636	di	3
18637	yan	3
18638	zi	1
18640	ying	1
18641	chan	2
18643	li	2
18644	suo	3
18645	ma	3
18646	ma	3
18648	tang	2
18649	pei	2
18650	lou	2
18651	qi	1
18652	cuo	2
18653	tu	2
18654	e	4
18655	can	2
18656	jie	2
18657	yi	2
18658	ji	2
18659	dang	3
18660	jue	2
18661	bi	3
18662	lei	4
18663	yi	4
18664	chun	2
18665	chun	2
18666	po	4
18667	li	2
18668	zai	3
18669	tai	4
18670	po	4
18671	cu	2
18672	ju	4
18673	xu	4
18674	fan	4
18676	xu	4
18677	er	4
18678	huo	2
18679	zhu	1
18680	ran	3
18681	fa	2
18682	juan	1
18683	han	1
18684	liang	2
18685	zhi	1
18686	mi	4
18687	yu	1
18689	cen	2
18690	mei	2
18691	yin	1
18692	mian	3
18693	tu	2
18694	kui	2
18697	mi	4
18698	rong	2
18699	yu	4
18700	qiang	1
18701	mi	2
18702	ju	2
18703	pi	3
18704	jin	3
18705	wang	4
18706	ji	4
18707	meng	2
18708	jian	4
18709	xue	4
18710	bao	4
18711	gan	3
18712	chan	3
18713	li	4
18714	li	3
18715	qiu	2
18716	dun	4
18717	ying	4
18718	yun	3
18719	chen	2
18720	zhi	3
18721	ran	3
18723	lve	4
18724	kai	1
18725	gui	3
18726	yue	4
18727	hui	4
18728	pi	4
18729	cha	2
18730	duo	3
18731	chan	2
18732	sha	1
18733	shi	4
18734	she	4
18735	xing	2
18736	ying	2
18737	shi	4
18738	chi	4
18739	ye	4
18740	han	2
18741	fei	4
18742	ye	4
18743	yan	3
18744	zuan	4
18745	sou	1
18746	jin	1
18747	duo	4
18748	xian	4
18749	guan	1
18750	tao	1
18751	qie	4
18752	chan	3
18753	han	2
18754	meng	4
18755	yue	4
18756	cu	4
18757	qian	4
18758	jin	3
18759	shan	4
18760	mu	3
18761	yuan	1
18763	peng	1
18764	zheng	4
18765	zhi	4
18766	chun	2
18767	yu	3
18768	mou	2
18769	mai	4
18770	jiang	4
18771	qi	1
18772	su	4
18773	pie	3
18774	tian	2
18775	kuan	3
18776	cu	4
18777	sui	4
18779	jie	1
18780	jian	4
18781	ao	2
18782	jiao	3
18783	ye	4
18785	ye	4
18786	long	2
18787	zao	2
18788	bao	2
18789	lian	2
18791	huan	2
18792	lv	4
18793	wei	2
18794	xian	3
18795	tie	3
18796	bo	2
18797	zheng	4
18798	zhu	2
18799	bei	1
18800	meng	2
18801	xie	3
18802	ou	1
18803	you	1
18805	xiao	3
18806	li	4
18807	zha	2
18808	mi	2
18810	ye	2
18813	po	1
18814	xie	3
18818	shan	4
18819	zhuo	1
18821	shan	4
18822	jue	2
18823	ji	4
18824	jie	1
18826	niao	3
18827	ao	2
18828	chu	4
18829	wu	4
18830	guan	3
18831	xie	4
18832	ting	3
18833	xue	4
18834	dang	4
18835	zhan	1
18836	tan	3
18837	peng	1
18838	xie	2
18839	xu	4
18840	xian	4
18841	si	4
18842	kua	4
18843	zheng	4
18844	wu	2
18845	huo	1
18846	run	4
18847	chuai	4
18848	du	1
18849	huan	2
18850	kuo	4
18851	fu	4
18852	chuai	4
18853	xian	2
18854	qin	2
18855	qie	2
18856	lan	2
18858	ya	4
18859	ying	1
18860	que	4
18861	hang	1
18862	chun	3
18863	zhi	4
18865	wei	3
18866	yan	2
18867	xiang	4
18868	yi	4
18869	ni	3
18870	zheng	4
18871	chuai	4
18873	shi	2
18874	ding	1
18875	zi	3
18876	jue	2
18877	xu	4
18878	yuan	2
18881	xu	3
18882	dao	4
18883	tian	2
18884	ge	4
18885	yi	2
18886	hong	2
18887	yi	1
18889	li	3
18890	ku	1
18891	xian	3
18892	sui	1
18893	xi	4
18894	xuan	4
18897	di	1
18898	lai	2
18899	zhou	1
18900	nian	4
18901	cheng	2
18902	jian	4
18903	bi	4
18904	zhuan	4
18905	ling	2
18906	hao	4
18907	bang	4
18908	tang	2
18909	chi	1
18910	ma	4
18911	xian	4
18912	shuan	4
18913	yong	1
18914	qu	1
18916	pu	2
18917	hui	4
18918	wei	2
18919	yi	3
18920	ye	4
18922	che	4
18923	hao	2
18924	bin	1
18926	xian	4
18927	chan	2
18928	hun	4
18930	han	4
18931	ci	2
18932	zhi	1
18933	qi	2
18934	kui	2
18935	rou	2
18937	ying	1
18938	xiong	2
18940	hu	2
18941	cui	3
18943	que	4
18944	di	2
18945	wu	4
18946	qiu	1
18948	yan	4
18949	liao	2
18950	bi	2
18952	bin	1
18954	yuan	1
18955	nve	4
18956	bao	2
18957	ying	3
18958	hong	2
18959	ci	2
18960	qia	4
18961	ti	2
18962	yu	4
18963	lei	2
18964	bao	2
18966	ji	4
18967	fu	2
18968	xian	4
18969	cen	2
18970	hu	1
18971	se	4
18972	beng	1
18973	qing	1
18974	yu	3
18975	wa	1
18976	ai	3
18977	han	2
18978	dan	4
18979	ge	2
18980	di	2
18981	huo	4
18982	pang	1
18984	zhui	1
18985	ling	2
18986	mai	2
18987	mai	4
18988	lian	2
18989	xiao	1
18990	xue	3
18991	zhen	4
18992	po	4
18993	fu	4
18994	nou	2
18995	xi	4
18996	dui	4
18997	dan	4
18998	yun	3
18999	xian	4
19000	yin	3
19001	shu	1
19002	dui	4
19003	beng	4
19004	hu	4
19005	fei	3
19006	fei	4
19007	za	2
19008	bei	4
19009	fei	1
19010	xian	1
19011	shi	4
19012	mian	3
19013	zhan	3
19014	zhan	3
19015	zhan	1
19016	hui	4
19017	fu	3
19018	wan	3
19019	mo	3
19020	qiao	2
19021	liao	3
19023	mie	4
19024	hu	1
19025	hong	2
19026	yu	2
19027	qi	2
19028	duo	4
19029	ang	2
19031	ba	4
19032	di	4
19033	xuan	4
19034	di	4
19035	bi	4
19036	zhou	4
19037	pao	2
19038	tie	2
19039	yi	2
19041	jia	2
19042	zhi	4
19043	tu	2
19044	xie	2
19045	dan	4
19046	tiao	2
19047	xie	4
19048	chang	4
19049	yuan	3
19050	guan	3
19051	liang	3
19052	beng	3
19054	lu	4
19055	ji	2
19056	xuan	4
19057	shu	4
19058	du	1
19059	sou	1
19060	hu	2
19061	yun	4
19062	chan	3
19063	bang	1
19064	rong	2
19065	e	2
19066	weng	1
19067	ba	4
19068	feng	2
19069	yu	1
19070	zhe	4
19071	fen	2
19072	guan	3
19073	bu	3
19074	ge	2
19075	dun	1
19076	huang	2
19077	du	2
19078	ti	3
19079	bo	2
19080	qian	4
19081	lie	4
19082	long	2
19083	wei	4
19084	zhan	4
19085	lan	2
19086	sui	1
19087	na	4
19088	bi	4
19089	tuo	2
19090	zhu	4
19091	die	1
19092	bu	3
19093	ju	2
19094	po	4
19095	xia	2
19096	wei	3
19097	po	4
19098	da	1
19099	fan	1
19100	chan	1
19101	hu	4
19102	za	2
19108	fan	2
19109	xie	4
19110	hong	2
19111	chi	2
19112	bao	2
19113	yin	2
19115	jing	1
19116	bo	2
19117	ruan	3
19118	chou	3
19119	ying	1
19120	yi	1
19121	gai	3
19122	kun	1
19123	yun	3
19124	zhen	3
19125	ya	3
19126	ju	1
19127	hou	4
19128	min	2
19129	bai	1
19130	ge	2
19131	bian	4
19132	zhuo	1
19133	hao	4
19134	zhen	3
19135	sheng	3
19136	gen	3
19137	bi	4
19138	duo	3
19139	chun	2
19140	chua	4
19141	san	4
19142	cheng	2
19143	ran	2
19144	chen	3
19145	mao	4
19146	pei	2
19147	wei	1
19148	pi	3
19149	fu	3
19150	zhuo	1
19151	qi	1
19152	lin	2
19153	yi	1
19154	men	2
19155	wu	2
19156	qi	4
19157	die	2
19158	chen	3
19159	xia	2
19160	he	2
19161	sang	3
19162	gua	1
19163	hou	2
19164	ao	1
19165	fu	3
19166	qiao	1
19167	hun	4
19168	pi	1
19169	yan	2
19170	si	1
19171	xi	2
19172	ming	2
19173	kui	3
19174	ge	2
19176	ao	4
19177	san	3
19178	shuang	3
19179	lou	2
19180	zhen	3
19181	hui	4
19182	chan	2
19184	lin	4
19185	na	2
19186	han	4
19187	du	2
19188	jin	4
19189	mian	2
19190	fan	2
19191	e	4
19192	chao	1
19193	hong	2
19194	hong	2
19195	yu	4
19196	xue	4
19197	pao	1
19198	bi	1
19199	chao	1
19200	you	3
19201	yi	2
19202	xue	4
19203	sa	4
19204	xu	4
19205	li	4
19206	li	4
19207	yuan	4
19208	dui	4
19209	huo	4
19210	sha	4
19211	leng	2
19212	pou	1
19213	hu	1
19214	guo	2
19215	bu	4
19216	rui	2
19217	wei	4
19218	sou	1
19219	an	4
19220	yu	2
19221	xiang	1
19222	heng	2
19223	yang	2
19224	xiao	1
19225	yao	2
19227	bi	4
19229	heng	2
19230	tao	2
19231	liu	2
19233	zhu	4
19235	xi	4
19236	zan	4
19237	yi	4
19238	dou	4
19239	yuan	2
19240	jiu	4
19242	bo	2
19243	ti	2
19244	ying	3
19246	yi	2
19247	nian	2
19248	shao	4
19249	ben	4
19250	gou	1
19251	ban	3
19252	mo	4
19253	gai	1
19254	en	4
19255	she	3
19257	zhi	4
19258	yang	4
19259	jian	4
19260	yuan	4
19261	shui	4
19262	ti	2
19263	wei	3
19264	xun	4
19265	zhi	4
19266	yi	4
19267	ren	3
19268	shi	4
19269	hu	2
19270	ne	4
19271	ye	1
19272	jian	4
19273	sui	3
19274	ying	3
19275	bao	3
19276	hu	2
19277	hu	2
19278	ye	4
19280	yang	4
19281	lian	2
19282	xi	1
19283	en	4
19284	dui	1
19285	zan	3
19286	zhu	4
19287	ying	3
19288	ying	3
19289	jin	3
19290	chuang	2
19291	dan	4
19293	kuai	4
19294	yi	4
19295	ye	4
19296	jian	3
19297	en	4
19298	ning	2
19299	ci	2
19300	qian	3
19301	xue	4
19302	bo	1
19303	mi	3
19304	shui	4
19305	mo	2
19306	liang	2
19307	qi	3
19308	qi	3
19309	shou	3
19310	fu	2
19311	bo	2
19312	beng	4
19313	bie	2
19314	yi	3
19315	wei	4
19316	huan	2
19317	fan	2
19318	qi	2
19319	mao	2
19320	fu	4
19321	ang	2
19322	ang	3
19323	fen	1
19324	qi	2
19325	qun	2
19326	tuo	2
19327	yi	4
19328	bo	2
19329	pian	2
19330	ba	2
19332	xuan	2
19335	yu	4
19336	chi	2
19337	lu	2
19338	yi	2
19339	li	4
19341	niao	3
19342	xi	4
19343	wu	2
19345	lei	4
19346	pu	1
19347	zhuo	1
19348	zui	1
19349	zhuo	2
19350	chang	1
19351	an	4
19352	er	2
19353	yu	4
19354	leng	4
19355	fu	4
19356	zha	2
19357	hun	2
19358	chun	3
19359	sou	1
19360	bi	1
19361	bi	4
19362	zha	2
19364	he	2
19365	li	4
19367	han	4
19368	zai	3
19369	gu	2
19370	cheng	2
19371	lou	2
19372	mo	4
19373	mi	4
19374	mai	4
19375	ao	4
19376	zhe	2
19377	zhu	2
19378	huang	2
19379	fan	2
19380	deng	4
19381	tong	2
19383	du	2
19384	wo	4
19385	wei	4
19386	ji	4
19387	chi	4
19388	lin	2
19389	biao	1
19390	long	2
19391	jian	3
19392	nie	4
19393	luo	2
19394	shen	1
19396	gua	1
19397	nie	4
19398	yi	4
19399	ku	1
19400	wan	2
19401	wa	1
19402	qia	4
19403	bo	2
19404	kao	1
19405	ling	2
19406	gan	4
19407	gua	1
19408	hai	2
19409	kuang	1
19410	heng	2
19411	kui	1
19412	ze	2
19413	ting	1
19414	lang	2
19415	bi	4
19416	huan	4
19417	po	4
19418	yao	3
19419	wan	4
19420	ti	4
19421	sui	3
19422	kua	1
19423	dui	4
19424	ao	3
19425	jian	4
19426	mo	2
19427	kui	4
19428	kuai	4
19429	an	4
19430	ma	4
19431	qing	3
19432	qiao	1
19434	kao	3
19435	hao	4
19436	duo	3
19437	xian	1
19438	nai	2
19439	suo	1
19440	jie	4
19441	pi	1
19442	pa	1
19443	song	1
19444	chang	2
19445	nie	4
19446	man	2
19447	song	1
19448	ci	4
19449	xian	1
19450	kuo	4
19452	di	2
19453	pou	2
19454	tiao	2
19455	zu	2
19456	wo	3
19457	fei	4
19458	cai	4
19459	peng	2
19460	sai	1
19462	rou	2
19463	qi	2
19464	cuo	2
19465	pan	2
19466	bo	2
19467	man	2
19468	zong	3
19469	ci	4
19470	kui	4
19471	ji	4
19472	lan	2
19474	meng	2
19475	mian	2
19476	pan	2
19477	lu	2
19478	zuan	3
19479	jiu	1
19480	liu	2
19481	yi	3
19482	wen	2
19483	li	4
19484	li	4
19485	zeng	4
19486	zhu	3
19487	hun	2
19488	shen	2
19489	chi	4
19490	xing	4
19491	wang	3
19492	dong	1
19493	huo	4
19494	pi	3
19495	hu	1
19496	mei	4
19497	che	3
19498	mei	4
19499	chao	1
19500	ju	2
19501	nou	4
19503	yi	4
19504	ru	2
19505	ling	2
19506	ya	4
19508	qi	4
19509	zi	1
19511	bang	4
19512	gong	1
19513	ze	2
19514	jie	4
19515	yu	2
19516	qin	2
19517	bei	4
19518	ba	1
19519	tuo	2
19520	yang	1
19521	qiao	2
19522	you	3
19523	zhi	4
19524	jie	4
19525	mo	4
19526	sheng	2
19527	shan	4
19528	qi	2
19529	shan	4
19530	mi	3
19531	gong	3
19532	yi	2
19533	geng	4
19534	geng	4
19535	tou	3
19536	fu	1
19537	xue	2
19538	ye	4
19539	ting	2
19540	tiao	2
19541	mou	2
19542	liu	2
19543	can	1
19544	li	2
19545	shu	1
19546	lu	4
19547	huo	4
19548	cuo	4
19549	pai	2
19550	liu	2
19551	ju	4
19552	zhan	4
19553	ju	2
19554	zheng	1
19555	zu	2
19556	xian	4
19557	zhi	4
19560	la	4
19563	la	4
19564	xu	1
19565	geng	4
19566	e	2
19567	mu	2
19568	zhong	4
19569	ti	2
19570	yuan	2
19571	zhan	1
19572	geng	4
19573	weng	1
19574	lang	2
19575	yu	2
19576	sou	1
19577	zha	3
19578	hai	2
19579	hua	2
19580	zhan	3
19581	chang	1
19582	lou	2
19583	chan	4
19584	zhi	4
19585	wei	4
19586	xuan	2
19587	zao	3
19588	min	2
19589	gui	1
19590	su	1
19593	si	1
19594	duo	4
19595	cen	2
19596	kuan	3
19597	teng	2
19598	nei	3
19599	lao	2
19600	lu	3
19601	yi	2
19602	xie	4
19603	yan	3
19604	qing	2
19605	pu	1
19606	chou	2
19607	xian	2
19608	guan	3
19609	jie	2
19610	lai	4
19611	meng	2
19612	ye	4
19614	li	4
19615	yin	4
19616	chun	1
19617	qiu	1
19618	teng	2
19619	yu	2
19622	dai	4
19623	du	4
19624	hong	2
19626	xi	4
19628	qi	2
19630	yuan	2
19631	ji	2
19632	yun	4
19633	fang	3
19634	gong	1
19635	hang	2
19636	zhen	4
19637	que	4
19640	jie	4
19641	pi	2
19642	gan	4
19643	xuan	2
19644	sheng	1
19645	shi	2
19646	qiao	3
19647	ci	2
19648	die	2
19649	bo	2
19650	diao	1
19651	wan	3
19652	ci	2
19653	zhi	3
19654	bai	2
19655	wu	3
19656	bao	3
19657	dong	1
19658	ba	2
19659	tong	2
19661	gong	1
19662	jiu	4
19663	gui	4
19664	ci	4
19665	you	3
19666	yuan	2
19667	lao	3
19668	ju	2
19669	fu	2
19670	nie	4
19671	e	2
19672	e	2
19673	xing	3
19674	kan	4
19675	yan	4
19676	tu	2
19677	pou	3
19678	beng	3
19679	ming	2
19680	shui	4
19681	yan	4
19682	qi	2
19683	yuan	2
19684	bie	1
19686	xuan	1
19687	hou	2
19688	huang	2
19689	yao	1
19690	juan	4
19691	kui	2
19692	e	4
19693	ji	2
19694	mo	4
19695	chong	2
19696	bao	3
